,Protocol,Service,Prediction
19368,tcp,telnet,Normal
19369,tcp,smtp,Normal
19370,udp,domain_u,Normal
19371,tcp,ftp,Normal
19372,tcp,http,Normal
19373,tcp,other,Probe
19374,tcp,telnet,Normal
19375,tcp,http,Normal
19376,tcp,ftp_data,R2L
19377,tcp,private,DoS
19378,tcp,private,DoS
19379,tcp,http,Normal
19380,tcp,http,Normal
19381,tcp,http,Normal
19382,tcp,http,Normal
19383,tcp,other,Probe
19384,tcp,ftp_data,Normal
19385,icmp,eco_i,Probe
19386,tcp,http,Normal
19387,tcp,ftp_data,Normal
19388,tcp,http,Normal
19389,tcp,private,DoS
19390,tcp,http,Normal
19391,tcp,telnet,Normal
19392,tcp,other,Normal
19393,tcp,http,Normal
19394,tcp,http,Normal
19395,tcp,other,Probe
19396,udp,private,Normal
19397,tcp,uucp,DoS
19398,tcp,http,Normal
19399,tcp,telnet,Normal
19400,tcp,private,DoS
19401,udp,domain_u,Normal
19402,udp,private,Probe
19403,tcp,other,Normal
19404,tcp,http,DoS
19405,tcp,other,Probe
19406,udp,private,Probe
19407,tcp,ftp,Normal
19408,tcp,http,Normal
19409,tcp,http,Normal
19410,tcp,http,Normal
19411,udp,private,Normal
19412,tcp,private,DoS
19413,tcp,private,DoS
19414,tcp,ftp,Normal
19415,udp,private,DoS
19416,tcp,http,Normal
19417,tcp,private,DoS
19418,tcp,http,Normal
19419,tcp,other,DoS
19420,tcp,other,DoS
19421,tcp,http,Normal
19422,udp,domain_u,Normal
19423,tcp,private,Probe
19424,udp,domain_u,Normal
19425,tcp,private,DoS
19426,tcp,other,Probe
19427,tcp,http,Normal
19428,tcp,http,Normal
19429,udp,domain_u,Normal
19430,tcp,other,Normal
19431,tcp,smtp,Normal
19432,tcp,http,Normal
19433,tcp,http,Normal
19434,tcp,http,Normal
19435,tcp,ftp_data,Normal
19436,tcp,http,Probe
19437,tcp,uucp_path,DoS
19438,tcp,private,DoS
19439,tcp,http,Normal
19440,tcp,smtp,Normal
19441,udp,private,DoS
19442,tcp,http,Normal
19443,tcp,http,DoS
19444,tcp,http,DoS
19445,tcp,http,Normal
19446,tcp,http,Normal
19447,tcp,ftp_data,R2L
19448,tcp,private,DoS
19449,tcp,telnet,Normal
19450,tcp,private,DoS
19451,icmp,ecr_i,DoS
19452,tcp,ftp_data,Normal
19453,tcp,http,Normal
19454,tcp,http,DoS
19455,tcp,other,DoS
19456,udp,domain_u,Normal
19457,tcp,http,Normal
19458,udp,private,DoS
19459,tcp,http,Normal
19460,tcp,http,Normal
19461,udp,private,Normal
19462,tcp,other,Probe
19463,tcp,http,Normal
19464,icmp,eco_i,Probe
19465,tcp,ftp,Normal
19466,tcp,finger,Normal
19467,tcp,smtp,Normal
19468,tcp,http,Normal
19469,tcp,http,Normal
19470,tcp,time,DoS
19471,tcp,http,Normal
19472,tcp,http,Normal
19473,tcp,http,Normal
19474,tcp,private,Probe
19475,tcp,http,Normal
19476,tcp,other,DoS
19477,tcp,private,DoS
19478,tcp,private,DoS
19479,udp,private,Normal
19480,udp,domain_u,Normal
19481,tcp,telnet,Normal
19482,tcp,http,Normal
19483,tcp,http,DoS
19484,tcp,other,DoS
19485,tcp,http,Normal
19486,udp,private,Probe
19487,tcp,other,Probe
19488,tcp,private,DoS
19489,tcp,ftp_data,Normal
19490,udp,other,Probe
19491,tcp,http,Normal
19492,tcp,http,DoS
19493,udp,domain_u,Normal
19494,tcp,http,Normal
19495,tcp,iso_tsap,DoS
19496,tcp,http,Normal
19497,tcp,smtp,Normal
19498,icmp,ecr_i,DoS
19499,tcp,http,Normal
19500,tcp,http,Normal
19501,tcp,http,Normal
19502,tcp,other,DoS
19503,tcp,http,Normal
19504,tcp,smtp,Normal
19505,tcp,other,DoS
19506,tcp,http,Normal
19507,udp,private,Normal
19508,tcp,telnet,Normal
19509,icmp,ecr_i,DoS
19510,tcp,http,Normal
19511,udp,private,DoS
19512,tcp,http,Normal
19513,tcp,private,DoS
19514,icmp,ecr_i,DoS
19515,tcp,http,Normal
19516,udp,private,Normal
19517,tcp,http,Normal
19518,tcp,other,Normal
19519,tcp,private,Probe
19520,tcp,telnet,DoS
19521,tcp,private,DoS
19522,tcp,private,Probe
19523,tcp,http,DoS
19524,tcp,http,Normal
19525,tcp,other,Normal
19526,tcp,ftp_data,R2L
19527,tcp,http,DoS
19528,tcp,http,Normal
19529,tcp,other,DoS
19530,tcp,http,Normal
19531,tcp,ftp_data,DoS
19532,tcp,telnet,Normal
19533,tcp,uucp_path,DoS
19534,icmp,ecr_i,DoS
19535,udp,private,DoS
19536,tcp,http,Normal
19537,tcp,http,Normal
19538,tcp,ftp,Normal
19539,tcp,http,Normal
19540,tcp,http,DoS
19541,tcp,other,DoS
19542,tcp,http,Normal
19543,tcp,http,Normal
19544,tcp,ftp_data,Normal
19545,tcp,other,Normal
19546,udp,private,DoS
19547,tcp,telnet,Normal
19548,tcp,http,Normal
19549,icmp,eco_i,Probe
19550,tcp,telnet,Normal
19551,tcp,private,Probe
19552,icmp,ecr_i,DoS
19553,tcp,telnet,DoS
19554,tcp,finger,DoS
19555,tcp,private,DoS
19556,tcp,http,Normal
19557,tcp,http,Normal
19558,udp,private,Normal
19559,tcp,private,Probe
19560,tcp,http,Normal
19561,tcp,http,Normal
19562,tcp,other,Normal
19563,tcp,http,Normal
19564,tcp,http,Normal
19565,tcp,http,Normal
19566,udp,domain_u,Normal
19567,tcp,http,Normal
19568,tcp,http,Normal
19569,tcp,ftp_data,Normal
19570,tcp,http,Normal
19571,udp,private,Normal
19572,tcp,private,DoS
19573,icmp,ecr_i,DoS
19574,icmp,eco_i,Probe
19575,tcp,other,Normal
19576,tcp,http,DoS
19577,tcp,telnet,U2R
19578,tcp,http,Normal
19579,tcp,other,Normal
19580,tcp,other,DoS
19581,tcp,other,Normal
19582,tcp,telnet,Normal
19583,tcp,http,Normal
19584,tcp,private,DoS
19585,tcp,private,DoS
19586,tcp,private,DoS
19587,udp,domain_u,Normal
19588,tcp,uucp,DoS
19589,tcp,other,DoS
19590,tcp,http,Normal
19591,tcp,http,Normal
19592,tcp,http,Normal
19593,tcp,ftp_data,R2L
19594,tcp,other,DoS
19595,tcp,ftp_data,Normal
19596,tcp,http,DoS
19597,udp,other,Normal
19598,tcp,http,Normal
19599,tcp,http,Normal
19600,udp,domain_u,Normal
19601,tcp,http,Normal
19602,tcp,other,Probe
19603,tcp,http,Normal
19604,tcp,http,Normal
19605,tcp,ftp_data,R2L
19606,icmp,ecr_i,DoS
19607,tcp,http,Normal
19608,icmp,ecr_i,DoS
19609,tcp,http,Normal
19610,tcp,private,DoS
19611,tcp,smtp,Normal
19612,tcp,private,DoS
19613,tcp,private,DoS
19614,tcp,http,Normal
19615,udp,domain_u,Normal
19616,tcp,private,DoS
19617,tcp,private,DoS
19618,tcp,other,Normal
19619,tcp,ftp_data,Normal
19620,tcp,telnet,DoS
19621,tcp,http,Normal
19622,tcp,smtp,Normal
19623,tcp,telnet,Normal
19624,tcp,other,DoS
19625,tcp,other,DoS
19626,tcp,telnet,Normal
19627,tcp,other,Probe
19628,udp,domain_u,Normal
19629,tcp,http,Normal
19630,tcp,telnet,Normal
19631,tcp,http,Normal
19632,tcp,http,DoS
19633,tcp,other,Normal
19634,tcp,telnet,Normal
19635,tcp,ftp_data,Normal
19636,tcp,uucp_path,DoS
19637,tcp,http,Normal
19638,tcp,other,Probe
19639,tcp,http,Normal
19640,tcp,http,Normal
19641,tcp,http,Normal
19642,tcp,other,Normal
19643,tcp,http,Normal
19644,tcp,other,Probe
19645,tcp,private,Probe
19646,tcp,http,Normal
19647,udp,private,Normal
19648,tcp,telnet,Normal
19649,tcp,private,DoS
19650,tcp,private,Probe
19651,tcp,http,Normal
19652,tcp,other,Probe
19653,tcp,other,Probe
19654,tcp,smtp,Normal
19655,udp,domain_u,Normal
19656,udp,private,Normal
19657,icmp,ecr_i,DoS
19658,tcp,private,DoS
19659,icmp,ecr_i,DoS
19660,tcp,http,DoS
19661,tcp,private,Probe
19662,tcp,ftp_data,Normal
19663,tcp,http,Normal
19664,tcp,http,Normal
19665,tcp,private,DoS
19666,tcp,private,DoS
19667,tcp,telnet,Normal
19668,tcp,private,DoS
19669,tcp,other,Normal
19670,tcp,other,Probe
19671,tcp,http,DoS
19672,tcp,http,Normal
19673,tcp,ftp,Normal
19674,udp,private,Normal
19675,udp,private,Normal
19676,tcp,uucp,DoS
19677,tcp,other,DoS
19678,tcp,http,DoS
19679,tcp,other,DoS
19680,tcp,other,DoS
19681,tcp,http,Normal
19682,tcp,http,Normal
19683,tcp,private,DoS
19684,tcp,private,DoS
19685,tcp,http,Normal
19686,udp,domain_u,Normal
19687,tcp,http,Normal
19688,tcp,http,Normal
19689,tcp,http,Normal
19690,tcp,ftp_data,Normal
19691,udp,private,DoS
19692,tcp,telnet,Normal
19693,tcp,private,DoS
19694,tcp,http,Normal
19695,tcp,other,Probe
19696,tcp,private,DoS
19697,tcp,telnet,Normal
19698,udp,private,Normal
19699,tcp,http,Normal
19700,udp,domain_u,Normal
19701,icmp,ecr_i,DoS
19702,tcp,http,Normal
19703,tcp,http,Normal
19704,tcp,http,Normal
19705,icmp,ecr_i,DoS
19706,tcp,ftp,Normal
19707,tcp,http,Normal
19708,tcp,private,DoS
19709,tcp,http,Normal
19710,tcp,http,Normal
19711,tcp,http,Normal
19712,tcp,other,Probe
19713,tcp,other,DoS
19714,tcp,http,DoS
19715,tcp,http,Normal
19716,tcp,ftp_data,Normal
19717,tcp,other,Normal
19718,tcp,http,Normal
19719,tcp,http,Normal
19720,tcp,http,Normal
19721,tcp,http,Normal
19722,tcp,ftp_data,Normal
19723,tcp,http,DoS
19724,tcp,smtp,Normal
19725,tcp,private,DoS
19726,tcp,http,Normal
19727,tcp,other,Probe
19728,tcp,other,Normal
19729,tcp,private,DoS
19730,tcp,other,DoS
19731,tcp,private,DoS
19732,tcp,telnet,Normal
19733,udp,private,Probe
19734,tcp,private,DoS
19735,tcp,http,Normal
19736,tcp,private,DoS
19737,udp,private,Normal
19738,tcp,other,DoS
19739,tcp,ftp_data,Normal
19740,tcp,other,Probe
19741,tcp,http,Normal
19742,tcp,other,Probe
19743,udp,domain_u,Normal
19744,tcp,telnet,Normal
19745,tcp,http,Normal
19746,tcp,http,Normal
19747,tcp,private,DoS
19748,tcp,telnet,Normal
19749,udp,private,Normal
19750,tcp,telnet,Normal
19751,tcp,telnet,Normal
19752,tcp,http,Normal
19753,tcp,http,Normal
19754,tcp,private,DoS
19755,tcp,ftp,Normal
19756,tcp,ftp,Normal
19757,tcp,http,Normal
19758,tcp,ftp,Normal
19759,udp,domain_u,Normal
19760,udp,domain_u,Normal
19761,tcp,telnet,Normal
19762,tcp,http,Normal
19763,tcp,other,Normal
19764,tcp,smtp,Normal
19765,tcp,private,DoS
19766,tcp,other,DoS
19767,tcp,other,Probe
19768,tcp,other,Normal
19769,tcp,private,DoS
19770,tcp,http,Normal
19771,tcp,http,Normal
19772,tcp,private,DoS
19773,tcp,private,DoS
19774,tcp,http,Normal
19775,tcp,http,Normal
19776,udp,private,Normal
19777,udp,private,DoS
19778,tcp,other,Probe
19779,tcp,http,Normal
19780,udp,domain_u,Normal
19781,tcp,Z39_50,DoS
19782,tcp,private,DoS
19783,tcp,telnet,Normal
19784,tcp,http,Normal
19785,tcp,http,Normal
19786,udp,domain_u,Normal
19787,tcp,telnet,Normal
19788,udp,domain_u,Normal
19789,tcp,http,Normal
19790,tcp,http,Normal
19791,tcp,http,Normal
19792,tcp,http,DoS
19793,tcp,private,DoS
19794,tcp,private,DoS
19795,udp,private,Probe
19796,tcp,ftp_data,R2L
19797,tcp,http,Normal
19798,tcp,whois,DoS
19799,tcp,other,Probe
19800,tcp,other,Probe
19801,tcp,http,Normal
19802,tcp,telnet,Normal
19803,tcp,http,Normal
19804,tcp,other,DoS
19805,tcp,http,Normal
19806,tcp,http,Normal
19807,tcp,private,DoS
19808,tcp,ftp,Normal
19809,tcp,http,Normal
19810,udp,domain_u,Normal
19811,udp,private,Normal
19812,tcp,private,DoS
19813,tcp,other,Probe
19814,tcp,http,Normal
19815,tcp,http,Normal
19816,udp,domain_u,Normal
19817,tcp,private,DoS
19818,tcp,smtp,Normal
19819,tcp,private,DoS
19820,tcp,http,DoS
19821,tcp,http,Normal
19822,tcp,http,Normal
19823,tcp,http,Normal
19824,tcp,http,Normal
19825,tcp,other,DoS
19826,udp,domain_u,Normal
19827,tcp,http,Normal
19828,tcp,private,DoS
19829,tcp,private,DoS
19830,tcp,Z39_50,DoS
19831,tcp,http,Normal
19832,tcp,http,Normal
19833,tcp,private,DoS
19834,tcp,http,Normal
19835,tcp,other,Probe
19836,tcp,private,DoS
19837,tcp,http,Normal
19838,tcp,http,DoS
19839,tcp,telnet,Normal
19840,tcp,private,Probe
19841,tcp,auth,Normal
19842,tcp,private,Probe
19843,tcp,other,DoS
19844,tcp,ftp,Normal
19845,tcp,private,DoS
19846,tcp,private,DoS
19847,tcp,http,Normal
19848,tcp,other,DoS
19849,tcp,http,DoS
19850,udp,private,Probe
19851,tcp,private,DoS
19852,tcp,private,DoS
19853,tcp,ftp_data,Normal
19854,tcp,other,DoS
19855,tcp,http,DoS
19856,tcp,finger,Normal
19857,tcp,telnet,Normal
19858,tcp,http,Normal
19859,tcp,private,DoS
19860,tcp,http,DoS
19861,udp,domain_u,Normal
19862,tcp,ftp_data,Normal
19863,udp,private,Normal
19864,tcp,smtp,Normal
19865,tcp,private,DoS
19866,tcp,other,DoS
19867,udp,private,Normal
19868,tcp,private,DoS
19869,tcp,ftp_data,R2L
19870,tcp,http,Normal
19871,udp,private,DoS
19872,icmp,eco_i,Normal
19873,tcp,private,DoS
19874,tcp,ftp_data,Normal
19875,tcp,other,Normal
19876,tcp,finger,DoS
19877,tcp,http,Normal
19878,udp,domain_u,Normal
19879,tcp,http,Normal
19880,udp,domain_u,Normal
19881,tcp,other,Normal
19882,icmp,other,DoS
19883,tcp,http,DoS
19884,tcp,ftp,Normal
19885,tcp,http,Normal
19886,tcp,ftp_data,DoS
19887,icmp,eco_i,Probe
19888,tcp,private,DoS
19889,tcp,other,Normal
19890,tcp,http,Normal
19891,icmp,ecr_i,DoS
19892,tcp,http,Normal
19893,tcp,http,Normal
19894,tcp,telnet,Normal
19895,tcp,http,Normal
19896,tcp,http,Normal
19897,icmp,ecr_i,DoS
19898,tcp,iso_tsap,DoS
19899,icmp,ecr_i,DoS
19900,tcp,ftp,Normal
19901,tcp,http,DoS
19902,tcp,private,DoS
19903,tcp,ftp_data,Normal
19904,udp,private,DoS
19905,tcp,http,DoS
19906,tcp,http,DoS
19907,udp,domain_u,Normal
19908,tcp,http,Normal
19909,udp,domain_u,Normal
19910,tcp,http,Normal
19911,tcp,http,DoS
19912,tcp,http,Normal
19913,tcp,http,Normal
19914,tcp,smtp,Normal
19915,tcp,telnet,Normal
19916,tcp,other,Probe
19917,tcp,http,Normal
19918,icmp,ecr_i,DoS
19919,tcp,http,Normal
19920,tcp,ftp,Normal
19921,tcp,telnet,Normal
19922,tcp,private,DoS
19923,tcp,http,Normal
19924,tcp,smtp,Normal
19925,tcp,private,DoS
19926,tcp,http,Normal
19927,tcp,http,Normal
19928,tcp,other,Normal
19929,tcp,other,DoS
19930,tcp,http,Normal
19931,tcp,http,Normal
19932,tcp,private,DoS
19933,tcp,ftp_data,Normal
19934,tcp,other,DoS
19935,tcp,http,Normal
19936,udp,private,Probe
19937,tcp,other,Probe
19938,tcp,smtp,Normal
19939,tcp,private,DoS
19940,tcp,http,Normal
19941,udp,private,Normal
19942,tcp,ftp_data,R2L
19943,udp,private,Normal
19944,tcp,http,Normal
19945,tcp,uucp,DoS
19946,tcp,telnet,Normal
19947,tcp,http,Normal
19948,tcp,private,DoS
19949,tcp,http,Normal
19950,tcp,http,Normal
19951,tcp,http,Normal
19952,tcp,http,DoS
19953,tcp,finger,Normal
19954,tcp,http,Normal
19955,tcp,private,Probe
19956,tcp,whois,DoS
19957,tcp,other,Probe
19958,tcp,smtp,Normal
19959,icmp,eco_i,Probe
19960,icmp,ecr_i,DoS
19961,tcp,auth,DoS
19962,tcp,http,Normal
19963,tcp,telnet,Normal
19964,tcp,http,DoS
19965,udp,domain_u,Normal
19966,tcp,http,DoS
19967,tcp,private,DoS
19968,tcp,ftp,Normal
19969,tcp,ftp,Normal
19970,tcp,http,Normal
19971,icmp,eco_i,Normal
19972,tcp,other,Probe
19973,udp,private,Normal
19974,tcp,telnet,Normal
19975,tcp,other,Probe
19976,tcp,ftp,Normal
19977,tcp,telnet,Normal
19978,tcp,http,Normal
19979,tcp,http,Normal
19980,tcp,telnet,Normal
19981,tcp,http,Normal
19982,tcp,http,Normal
19983,udp,private,Normal
19984,tcp,telnet,DoS
19985,tcp,http,Normal
19986,tcp,http,Normal
19987,tcp,smtp,Normal
19988,tcp,other,Probe
19989,tcp,http,Normal
19990,udp,private,DoS
19991,icmp,ecr_i,DoS
19992,tcp,http,Normal
19993,tcp,private,DoS
19994,tcp,http,Normal
19995,tcp,http,Normal
19996,udp,private,Normal
19997,tcp,private,DoS
19998,tcp,smtp,Normal
19999,udp,domain_u,Normal
20000,tcp,other,Normal
20001,tcp,private,DoS
20002,tcp,smtp,Normal
20003,tcp,http,Normal
20004,tcp,http,Normal
20005,tcp,other,DoS
20006,tcp,ftp_data,Normal
20007,tcp,private,DoS
20008,tcp,smtp,Normal
20009,tcp,http,Normal
20010,tcp,http,Normal
20011,tcp,ftp_data,Probe
20012,tcp,http,Normal
20013,tcp,other,Probe
20014,tcp,http,DoS
20015,tcp,private,DoS
20016,tcp,http,Normal
20017,tcp,http,Normal
20018,tcp,private,DoS
20019,tcp,http,Normal
20020,tcp,http,Normal
20021,tcp,finger,DoS
20022,tcp,http,Normal
20023,tcp,http,Normal
20024,tcp,private,DoS
20025,tcp,other,DoS
20026,tcp,http,Normal
20027,tcp,finger,DoS
20028,tcp,http,Normal
20029,udp,domain_u,Normal
20030,tcp,private,DoS
20031,udp,other,Normal
20032,tcp,http,Normal
20033,udp,private,DoS
20034,icmp,eco_i,Normal
20035,tcp,iso_tsap,DoS
20036,tcp,other,Normal
20037,tcp,telnet,Normal
20038,tcp,http,Normal
20039,icmp,eco_i,Probe
20040,tcp,http,Normal
20041,tcp,http,Normal
20042,udp,private,Normal
20043,udp,private,Normal
20044,icmp,ecr_i,DoS
20045,tcp,other,DoS
20046,tcp,http,Normal
20047,udp,private,Normal
20048,udp,private,Normal
20049,tcp,http,Normal
20050,tcp,http,Normal
20051,tcp,private,Probe
20052,tcp,telnet,Normal
20053,tcp,private,DoS
20054,tcp,http,DoS
20055,tcp,private,DoS
20056,tcp,telnet,Normal
20057,tcp,telnet,Normal
20058,tcp,telnet,DoS
20059,tcp,private,DoS
20060,tcp,http,Normal
20061,tcp,private,DoS
20062,tcp,http,DoS
20063,udp,domain_u,Normal
20064,udp,private,Normal
20065,tcp,finger,DoS
20066,tcp,http,Normal
20067,tcp,telnet,Normal
20068,tcp,http,Normal
20069,tcp,telnet,Normal
20070,tcp,telnet,Normal
20071,tcp,telnet,Normal
20072,udp,private,Normal
20073,tcp,other,Normal
20074,tcp,http,DoS
20075,icmp,ecr_i,DoS
20076,tcp,http,Normal
20077,udp,domain_u,Normal
20078,tcp,time,DoS
20079,tcp,ftp_data,R2L
20080,tcp,http,Normal
20081,tcp,http,DoS
20082,tcp,other,Normal
20083,tcp,smtp,DoS
20084,udp,private,Probe
20085,tcp,private,DoS
20086,tcp,finger,Normal
20087,tcp,http,Normal
20088,tcp,http,Normal
20089,tcp,private,DoS
20090,udp,domain_u,Normal
20091,tcp,private,DoS
20092,tcp,other,Probe
20093,tcp,http,Normal
20094,udp,private,Probe
20095,tcp,private,DoS
20096,tcp,private,DoS
20097,icmp,ecr_i,DoS
20098,tcp,other,Normal
20099,tcp,telnet,Normal
20100,tcp,ftp,Normal
20101,tcp,private,Probe
20102,tcp,http,DoS
20103,tcp,http,Normal
20104,tcp,other,DoS
20105,tcp,http,Normal
20106,tcp,telnet,DoS
20107,tcp,other,Probe
20108,tcp,smtp,Normal
20109,tcp,http,Normal
20110,icmp,ecr_i,DoS
20111,icmp,ecr_i,DoS
20112,tcp,private,DoS
20113,tcp,ftp_data,Normal
20114,tcp,http,Normal
20115,udp,private,Normal
20116,tcp,other,DoS
20117,tcp,private,DoS
20118,tcp,http,Normal
20119,tcp,http,Normal
20120,tcp,http,Normal
20121,tcp,other,Probe
20122,tcp,http,Normal
20123,tcp,ftp_data,Normal
20124,tcp,other,Normal
20125,tcp,http,Normal
20126,tcp,other,Normal
20127,tcp,private,DoS
20128,tcp,telnet,Normal
20129,udp,other,Normal
20130,tcp,private,DoS
20131,tcp,http,Normal
20132,tcp,auth,DoS
20133,tcp,private,DoS
20134,tcp,http,Normal
20135,udp,other,Normal
20136,tcp,http,Normal
20137,udp,private,Probe
20138,tcp,http,Normal
20139,tcp,time,DoS
20140,tcp,ftp,Normal
20141,tcp,telnet,Normal
20142,tcp,smtp,Normal
20143,tcp,http,Normal
20144,tcp,private,DoS
20145,tcp,private,DoS
20146,icmp,ecr_i,DoS
20147,tcp,http,Normal
20148,udp,domain_u,Normal
20149,tcp,http,Normal
20150,tcp,smtp,Normal
20151,tcp,telnet,Normal
20152,udp,private,Normal
20153,tcp,other,Probe
20154,tcp,http,Normal
20155,tcp,ftp_data,Normal
20156,icmp,ecr_i,DoS
20157,tcp,private,DoS
20158,tcp,http,Normal
20159,tcp,http,DoS
20160,tcp,http,DoS
20161,tcp,http,Normal
20162,tcp,http,Normal
20163,icmp,eco_i,Probe
20164,tcp,http,Normal
20165,tcp,http,Normal
20166,udp,domain_u,Normal
20167,tcp,private,DoS
20168,tcp,http,Normal
20169,tcp,other,Probe
20170,tcp,http,Normal
20171,udp,domain_u,Normal
20172,tcp,ftp,DoS
20173,tcp,telnet,Normal
20174,tcp,http,DoS
20175,tcp,http,Normal
20176,tcp,http,Normal
20177,tcp,http,Normal
20178,udp,domain_u,Normal
20179,tcp,private,DoS
20180,tcp,private,DoS
20181,tcp,ftp_data,Normal
20182,tcp,telnet,Normal
20183,tcp,http,Normal
20184,tcp,http,Normal
20185,tcp,http,Normal
20186,tcp,http,Normal
20187,tcp,http,Normal
20188,tcp,other,Normal
20189,tcp,http,Normal
20190,tcp,http,Normal
20191,tcp,private,DoS
20192,udp,private,Normal
20193,udp,private,Probe
20194,udp,domain_u,Normal
20195,tcp,private,DoS
20196,tcp,http,DoS
20197,tcp,telnet,U2R
20198,tcp,telnet,Normal
20199,tcp,http,Normal
20200,tcp,http,Normal
20201,tcp,http,Normal
20202,tcp,http,Normal
20203,tcp,private,DoS
20204,tcp,http,Normal
20205,tcp,http,DoS
20206,udp,domain_u,Normal
20207,tcp,http,Normal
20208,tcp,http,Normal
20209,icmp,ecr_i,DoS
20210,tcp,http,Normal
20211,udp,domain_u,Normal
20212,tcp,http,Normal
20213,tcp,http,Normal
20214,tcp,smtp,Normal
20215,tcp,http,Normal
20216,tcp,http,Normal
20217,tcp,http,Normal
20218,tcp,http,Normal
20219,tcp,telnet,Normal
20220,tcp,iso_tsap,DoS
20221,tcp,http,Normal
20222,tcp,http,Normal
20223,udp,private,Normal
20224,tcp,private,DoS
20225,icmp,ecr_i,DoS
20226,tcp,http,Normal
20227,tcp,other,Normal
20228,tcp,http,Normal
20229,tcp,ftp,Normal
20230,tcp,http,Normal
20231,tcp,private,DoS
20232,tcp,private,DoS
20233,icmp,ecr_i,DoS
20234,tcp,smtp,Probe
20235,tcp,ftp,DoS
20236,tcp,http,Normal
20237,tcp,other,Probe
20238,tcp,private,DoS
20239,udp,domain_u,Normal
20240,tcp,ftp_data,Normal
20241,tcp,ftp,Normal
20242,tcp,http,DoS
20243,tcp,private,DoS
20244,tcp,http,Normal
20245,tcp,http,DoS
20246,tcp,private,DoS
20247,tcp,ftp,Normal
20248,tcp,http,Normal
20249,tcp,http,Normal
20250,udp,private,Normal
20251,tcp,telnet,Normal
20252,udp,private,DoS
20253,tcp,http,Normal
20254,tcp,private,DoS
20255,tcp,other,Normal
20256,tcp,http,Normal
20257,tcp,http,Normal
20258,tcp,http,DoS
20259,udp,domain_u,Normal
20260,tcp,http,Normal
20261,udp,domain_u,Normal
20262,tcp,private,Probe
20263,tcp,http,Normal
20264,tcp,private,DoS
20265,udp,private,DoS
20266,tcp,http,Normal
20267,tcp,http,Normal
20268,udp,domain_u,Normal
